t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
149088.74455662153,370.0000000000001,-5.263572742424768e+19,-6.183248961274241e-221,7.745803023584027e+16,3.0437449551420976e+21,2.435954270249843e+21,6.077132268620204e+20
149423.6743601171,370.0000000000001,-5.263573859473136e+19,-8.360962977409547e-222,7.754276835903568e+16,3.047162099243591e+21,2.438704045744497e+21,6.083805107307347e+20
149792.0971439622,370.0000000000001,-5.263575145149156e+19,1.9794369825847747e-220,7.764072049617614e+16,3.0509162210318405e+21,2.441694079386839e+21,6.091445009245028e+20
150127.02694745775,370.0000000000001,-5.263576256276994e+19,4.669757993351902e-221,7.772541043623048e+16,3.0543253375228764e+21,2.4444369848934146e+21,6.098106272190215e+20
150495.44973130286,370.0000000000001,-5.263577530613311e+19,-8.088973315565362e-220,7.782295185639235e+16,3.058070670717676e+21,2.4474204909606205e+21,6.105723568051968e+20
150830.3795347984,370.0000000000001,-5.263578636717643e+19,-2.425519066301681e-220,7.790765998845851e+16,3.0614718144035223e+21,2.4501563909194567e+21,6.112375158240707e+20
151198.80231864352,370.0000000000001,-5.263579898961952e+19,2.94474963790751e-219,7.80047227396653e+16,3.0652084220623197e+21,2.453133616741795e+21,6.119968005977868e+20
151533.73212213907,370.0000000000001,-5.2635810010479714e+19,7.6019927905832e-220,7.808952511194926e+16,3.068601646901246e+21,2.4558623390376625e+21,6.126612183384725e+20
151902.15490598418,370.0000000000001,-5.263582250334308e+19,-1.1844124832207097e-218,7.81860312608435e+16,3.0723295915685634e+21,2.458833569571247e+21,6.13417835966054e+20
152237.08470947974,370.0000000000001,-5.263583349515724e+19,-4.2280868511733654e-219,7.827101381280507e+16,3.0757149506890524e+21,2.46155490405872e+21,6.140817756165194e+20
152605.50749332484,370.0000000000001,-5.263584584871237e+19,3.798025104956772e-218,7.836687578581701e+16,3.0794342943904194e+21,2.4645204622024015e+21,6.148354653122357e+20
152940.4372968204,370.0000000000001,-5.263585682354895e+19,2.0298884883557758e-218,7.8452133306791e+16,3.0828118401372683e+21,2.467234163094723e+21,6.154992249092343e+20
153308.8600806655,370.0000000000001,-5.263586902724113e+19,-1.2288086291051283e-217,7.854725564942058e+16,3.0865226443405483e+21,2.470194405670882e+21,6.162496914140193e+20
153643.78988416106,370.0000000000001,-5.263587999775315e+19,-8.867274302561616e-218,7.863288915706067e+16,3.089892428355737e+21,2.4729001988375377e+21,6.169135966290432e+20
154012.21266800616,370.0000000000001,-5.263589204065405e+19,5.296966712550648e-217,7.872717203235413e+16,3.0935947538933644e+21,2.4758555070833225e+21,6.176605196380096e+20
154347.14247150172,370.0000000000001,-5.263590301950815e+19,4.13285142174007e-217,7.88132842670349e+16,3.096956827236678e+21,2.4785531032697826e+21,6.18324910682628e+20
154715.56525534682,370.0000000000001,-5.2635914891006525e+19,-1.8308350266746673e-216,7.890662897517358e+16,3.1006507341838365e+21,2.48150386672903e+21,6.190679608258277e+20
155050.49505884238,370.0000000000001,-5.263592589006496e+19,-1.6646894080960665e-216,7.89933177737422e+16,3.104005147496048e+21,2.484192981524074e+21,6.197331726542026e+20
155418.9178426875,370.0000000000001,-5.2635937580810805e+19,6.602535654884242e-216,7.908563447547243e+16,3.107690695002351e+21,2.487139574461049e+21,6.204720349068236e+20
155753.84764618304,370.0000000000001,-5.2635948610061705e+19,6.973339664603774e-216,7.917298392226432e+16,3.1110374987105174e+21,2.489819955446797e+21,6.211383702797932e+20
156122.27043002815,370.0000000000001,-5.2635960113156915e+19,-2.1592240858185277e-215,7.926420157262139e+16,3.1147147447871325e+21,2.492762705392645e+21,6.218727751929092e+20
156457.2002335237,370.0000000000001,-5.263597117941457e+19,-2.835539268959271e-215,7.935227104359658e+16,3.118053989346366e+21,2.4954341662773006e+21,6.225404707980233e+20
156825.6230173688,370.0000000000001,-5.263598249181057e+19,7.398476064924557e-215,7.944234927340261e+16,3.1217229906171134e+21,2.498373315146868e+21,6.232702331209696e+20
157160.55282086437,370.0000000000001,-5.263599359724507e+19,1.167445082013778e-214,7.953116080524446e+16,3.125054726776798e+21,2.5010357757583326e+21,6.239394198576575e+20
157528.97560470947,370.0000000000001,-5.263600472126371e+19,-2.730473690750271e-214,7.962010311398776e+16,3.1287155382105266e+21,2.5039714352172127e+21,6.246644828901987e+20
157863.90540820503,370.0000000000001,-5.2636015861869036e+19,-4.689702177981818e-214,7.970962795442477e+16,3.1320398172840725e+21,2.506624964987483e+21,6.253351426686361e+20
158232.32819205013,370.0000000000001,-5.263602680670818e+19,7.219791098851822e-214,7.979749509574267e+16,3.1356924919368736e+21,2.509557069459392e+21,6.260556249823853e+20
158567.2579955457,370.0000000000001,-5.263603797087787e+19,1.778398825639535e-213,7.988764082268458e+16,3.1390093660444316e+21,2.5122019304337247e+21,6.26727547969881e+20
158935.6807793908,370.0000000000001,-5.263604875389776e+19,-2.8900095059483438e-213,7.997456268987754e+16,3.142653954852549e+21,2.5151301932819845e+21,6.274437870078704e+20
159270.61058288635,370.0000000000001,-5.263605992134423e+19,-7.079520945654975e-213,8.006516289427626e+16,3.1459634770947243e+21,2.517766876790711e+21,6.281165351411232e+20
159639.03336673146,370.0000000000001,-5.263607056886679e+19,7.150924096674313e-213,8.015134660820165e+16,3.149600028771224e+21,2.52069075755468e+21,6.288291198699324e+20
159973.963170227,370.0000000000001,-5.263608171018341e+19,2.563409835985325e-212,8.024215573058149e+16,3.1529022532817796e+21,2.5233200066960713e+21,6.295020044299773e+20
160342.38595407212,370.0000000000001,-5.263609225750266e+19,-1.9285743087545628e-212,8.03278872745727e+16,3.1565308143706707e+21,2.5262387037542726e+21,6.302117827291222e+20
160747.65101630174,370.0000000000001,-5.263610477268765e+19,-8.344207710907321e-212,8.043023812580293e+16,3.16051715960123e+21,2.529412925246303e+21,6.310238041168026e+20
161193.44258475432,370.0000000000001,-5.263611743138272e+19,1.8407172404639084e-211,8.053380088634045e+16,3.164896496215312e+21,2.5329172071841897e+21,6.318987552302372e+20
161598.70764698394,370.0000000000001,-5.263613010016823e+19,2.1508507761471445e-211,8.063795352824365e+16,3.1688725771028686e+21,2.5361022512970287e+21,6.326896878523122e+20
162044.49921543652,370.0000000000001,-5.263614336989022e+19,-9.811603402413615e-211,8.074714113949538e+16,3.173240350549012e+21,2.5395903208743103e+21,6.335692825335624e+20
162449.76427766614,370.0000000000001,-5.263615564723999e+19,5.006785951084782e-213,8.084849088457304e+16,3.177206078100943e+21,2.542777964983909e+21,6.343472646261489e+20
162895.55584611872,370.0000000000001,-5.263616916953152e+19,4.3334824324952206e-210,8.096041490473446e+16,3.1815623502845224e+21,2.546250443337295e+21,6.35230946532321e+20
163300.82090834834,370.0000000000001,-5.26361811381692e+19,-5.110756266536765e-210,8.10596794422163e+16,3.185517747253446e+21,2.549430750280028e+21,6.360059372939751e+20
163669.24369219344,370.0000000000001,-5.263619310861568e+19,-1.7928617414271643e-209,8.11593945243148e+16,3.189109152494531e+21,2.552295036814344e+21,6.367329562856594e+20
164074.50875442306,370.0000000000001,-5.263620454712541e+19,1.9823792468503448e-209,8.125455147285694e+16,3.1930550626313684e+21,2.5554650927173683e+21,6.375087153625195e+20
164442.93153826817,370.0000000000001,-5.263621617592305e+19,5.778453189188489e-209,8.135190843014091e+16,3.1966379693508516e+21,2.5583222684174186e+21,6.382343490249979e+20
164848.1966004978,370.0000000000001,-5.263622748879374e+19,-1.076688182051882e-208,8.144650058640202e+16,3.200574582031036e+21,2.5614820792005144e+21,6.390110563299391e+20
165216.6193843429,370.0000000000001,-5.263623896572421e+19,-2.2639418201953256e-208,8.154303271648829e+16,3.2041490924685377e+21,2.564334943246029e+21,6.397326061897913e+20
165621.8844465725,370.0000000000001,-5.263625026430565e+19,4.4595358577649955e-208,8.163797245113051e+16,3.2080764750294727e+21,2.5674850147431544e+21,6.405098223138654e+20
165990.30723041762,370.0000000000001,-5.263626158658268e+19,8.363043154653434e-208,8.17336297121975e+16,3.2116426514273104e+21,2.5703339197498057e+21,6.412269980477913e+20
166395.57229264724,370.0000000000001,-5.263627288819491e+19,-1.9527383322261284e-207,8.18290646175493e+16,3.215560865316352e+21,2.573473907465615e+21,6.42005128786121e+20
166763.99507649234,370.0000000000001,-5.2636284043788804e+19,-2.873762889265353e-207,8.192372937918757e+16,3.2191187679678017e+21,2.5763190687016257e+21,6.427177755367974e+20
167169.26013872196,370.0000000000001,-5.26362953581576e+19,8.053536613185291e-207,8.2019744890631e+16,3.223027875566016e+21,2.579448955414802e+21,6.434969004063229e+20
167537.68292256707,370.0000000000001,-5.263630634296389e+19,9.976485344647366e-207,8.211336758085128e+16,3.2265775626933014e+21,2.5822903975939686e+21,6.442050517317544e+20
167942.9479847967,370.0000000000001,-5.2636317673127895e+19,-3.171459699444864e-206,8.220999128839662e+16,3.2304776268136957e+21,2.58541030999408e+21,6.449851068283284e+20
168311.3707686418,370.0000000000001,-5.263632848882491e+19,-3.339496411958212e-206,8.230257294636206e+16,3.234019154901216e+21,2.5882479200806586e+21,6.456889322476127e+20
168716.6358308714,370.0000000000001,-5.263633983267982e+19,1.4483139580408624e-205,8.239978728399242e+16,3.2379102385294205e+21,2.591358097527221e+21,6.464697412149143e+20
