t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1
302530.87222114514,306.54361105682403,-39695361709103.484,-64677233386.07736,1.084183270281055e+19,2.6239112498857206e+19,1.5397279796046584e+19
302580.87222114514,309.0436110576514,-45916428544923.75,-87936159854.87885,1.0847959222638293e+19,2.623681228056828e+19,1.5388853057929798e+19
302630.87222114514,311.543611057632,-52882127845131.375,-118948572135.1265,1.0854962630055156e+19,2.6234162226676146e+19,1.5379199596621122e+19
302680.87222114514,314.04361105726883,-60663116059017.51,-160101730624.47623,1.086297306189784e+19,2.6231121065695724e+19,1.5368148003797717e+19
302730.87222114514,316.54361105699377,-69279117445096.234,-214453789377.78317,1.0871991186868722e+19,2.622764638701804e+19,1.5355655200150016e+19
302780.87222114514,319.0436110569226,-78839490092936.6,-285908357151.3527,1.0882373218783156e+19,2.622369011695332e+19,1.534131689816994e+19
302830.87222114514,321.5436110577374,-89338530413936.0,-379424493731.1976,1.0894204674453445e+19,2.621920421903625e+19,1.5324999544582744e+19
302880.87222114514,324.04361105768515,-100780540633734.36,-501276436971.75214,1.0907630548603863e+19,2.6214140127984288e+19,1.5306509579380605e+19
302930.87222114514,326.54361105732374,-113160371084364.94,-659368769421.1437,1.0922820536658954e+19,2.620844914077089e+19,1.5285628604112093e+19
302980.87222114514,329.0436110570006,-126468098553946.44,-863618915540.1803,1.0939959514004083e+19,2.620208255466462e+19,1.5262123040660724e+19
303030.87222114514,331.543611056846,-140702334822043.1,-1126419001162.3503,1.0959245147910613e+19,2.6194991116742906e+19,1.5235745968832403e+19
303080.87222114514,334.04361105764605,-155887728717984.84,-1463190851678.231,1.0980887228965937e+19,2.618712357055228e+19,1.520623634158617e+19
303130.87222114514,336.54361105725644,-172090268524549.06,-1893049480394.0605,1.1005107207142883e+19,2.6178424404473745e+19,1.5173317197330817e+19
303180.87222114514,339.04361105718203,-189422149789766.22,-2439591808640.668,1.1032137559437427e+19,2.616883131725836e+19,1.5136693757820674e+19
303230.87222114514,341.54361105723234,-208030540752618.16,-3131828341642.2036,1.1062220901234866e+19,2.6158273198713315e+19,1.5096052297478472e+19
303280.87222114514,344.04361105711814,-228072664484362.7,-4005275731788.7847,1.109560881496667e+19,2.614666930165033e+19,1.505106048668446e+19
303330.87222114514,346.5436110578682,-249688658691603.28,-5103227018406.402,1.1132560383444072e+19,2.613392970734273e+19,1.5001369323898409e+19
303380.87222114514,349.0436110574994,-272985697861025.6,-6478212948328.014,1.1173340418629376e+19,2.611995651179607e+19,1.4946616093167008e+19
303430.87222114514,351.54361105739,-298038815273092.75,-8193660772596.561,1.121821737519687e+19,2.610464488799777e+19,1.4886427512800494e+19
303480.87222114514,354.0436110570108,-324902641560739.9,-10325744145839.795,1.126746093455847e+19,2.6087883468719243e+19,1.4820422534160919e+19
303530.87222114514,356.54361105691396,-353623768985944.3,-12965395993509.312,1.1321339242569247e+19,2.6069554010479387e+19,1.4748214767909853e+19
303580.87222114514,359.0436110576478,-384247525240509.7,-16220420868210.064,1.138011578524597e+19,2.604953061318199e+19,1.4669414827936164e+19
303630.87222114514,361.54361105725417,-416819206169971.2,-20217589241828.945,1.1444045891576095e+19,2.602767877341767e+19,1.4583632881841652e+19
303680.87222114514,364.04361105706533,-451382650998097.0,-25104523999336.57,1.1513372859821744e+19,2.6003854414670615e+19,1.449048155484916e+19
303730.87222114514,366.5436110574351,-487978431720900.2,-31051129841822.17,1.1588323713102295e+19,2.5977902936590574e+19,1.4389579223488449e+19
303780.87222114514,369.0436110573727,-526642473017144.3,-38250380353570.375,1.1669104601667512e+19,2.5949658293912666e+19,1.4280553692245316e+19
303830.87222114514,371.54361105698166,-567405110923143.5,-46918657686422.42,1.1755895883017669e+19,2.5918942105463464e+19,1.416304622244603e+19
303880.87222114514,374.04361105765366,-610290423442322.0,-57296528076894.18,1.1848846925742313e+19,2.5885562757856375e+19,1.4036715832113973e+19
303930.87222114514,376.5436110574316,-655315717462001.8,-69651002468285.98,1.1948070698231495e+19,2.584931442181452e+19,1.390124372358312e+19
