t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
225760.09046041447,370.0000000000002,-5.263626842942171e+19,2.1265771332487175e-155,8.603223826304966e+16,4.1497005732690956e+21,2.955056794245261e+21,1.194557746785572e+21
226205.88202886705,370.0000000000002,-5.263627812180402e+19,4.1456532355738634e-155,8.612319124563195e+16,4.1537955639350295e+21,2.957953485423515e+21,1.1957559553202696e+21
226696.25275416492,370.0000000000002,-5.2636287406052475e+19,-6.177426908099739e-155,8.62101710344858e+16,4.1582955009439155e+21,2.961180648248533e+21,1.1970286425243444e+21
227142.0443226175,370.0000000000002,-5.263629714080165e+19,-1.652301404706248e-154,8.630193488469069e+16,4.1623820131010593e+21,2.964066438674014e+21,1.1982292724921585e+21
227632.41504791536,370.0000000000002,-5.263630627246289e+19,2.0190012722529387e-154,8.638780253498093e+16,4.1668726985745834e+21,2.967291638544547e+21,1.1994946722275027e+21
228078.20661636794,370.0000000000002,-5.263631603272013e+19,5.964476401128257e-154,8.648021798438434e+16,4.1709507888737655e+21,2.9701674466982667e+21,1.2006968619575154e+21
228568.5773416658,370.0000000000002,-5.2636325033835856e+19,-4.915214798621447e-154,8.656517482457781e+16,4.1754322743192144e+21,2.973389612850159e+21,1.2019560962942304e+21
229014.36891011838,370.0000000000002,-5.263633479443367e+19,-2.2113061828410233e-153,8.665799912093726e+16,4.179502000804682e+21,2.976256776386715e+21,1.203158566418844e+21
229504.73963541625,370.0000000000002,-5.263634369542591e+19,1.2594874595488577e-153,8.674233154883669e+16,4.183974335152688e+21,2.979474393202801e+21,1.2044131996183416e+21
229950.53120386883,370.0000000000002,-5.263635342287149e+19,8.17575963049267e-153,8.683523676188176e+16,4.188035757237653e+21,2.982334670714537e+21,1.2056142512863482e+21
230440.9019291667,370.0000000000002,-5.263636226211464e+19,-4.3093754766546536e-153,8.691931359606571e+16,4.1924989870250304e+21,2.985545804814258e+21,1.2068662628971763e+21
230886.69349761927,370.0000000000002,-5.263637191553427e+19,-2.971916747386971e-152,8.701189437281605e+16,4.1965521652368576e+21,2.9884013289348955e+21,1.2080638244075864e+21
231377.06422291714,370.0000000000002,-5.263638073784768e+19,5.303374549990618e-153,8.709615345905248e+16,4.2010063350656255e+21,2.9916037172875016e+21,1.209315521624662e+21
231822.85579136972,370.0000000000002,-5.263639027113808e+19,1.0407291152572786e-151,8.718794692155546e+16,4.2050513305040233e+21,2.994456885849765e+21,1.210507256707333e+21
232313.22651666758,370.0000000000002,-5.263639912501657e+19,2.0689713309703114e-152,8.727286889396966e+16,4.209496483803453e+21,2.9976480997200364e+21,1.2117611112145234e+21
232852.63431449523,370.0000000000002,-5.263640975923799e+19,-4.183200369681568e-151,8.737554081577074e+16,4.214380416250864e+21,3.001090650854913e+21,1.2132023898551317e+21
